longitud_url,longitud_host,longitud_ruta,longitud_consulta,longitud_tld,cantidad_puntos,cantidad_guiones,cantidad_guion_bajo,cantidad_arroba,cantidad_interrogacion,cantidad_igual,cantidad_ampersand,cantidad_slash,cantidad_porcentaje,cantidad_digitos,cantidad_especiales,ratio_digitos,ratio_especiales,tiene_https,tiene_ip,cantidad_subdominios,tiene_puerto,palabras_sospechosas,tiene_punycode,tiene_redireccion_doble_slash,tiene_http_en_ruta,token_mas_largo,entropia_shannon,entropia_relativa,es_acortador,tiene_marca_en_host,tiene_prefijo_sufijo_host,cantidad_www,cantidad_digitos_host,ratio_digitos_host,estado_binario
24.0,11.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3.7720552088742005,0.8227014306618439,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,17.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.23076923076923078,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.9500637564362093,0.8403604754659767,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,17.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.605388542207534,0.786350715330922,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,17.0,24.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.20833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.02467389677155,0.7206268432871064,0.0,0.0,0.0,0.0,0.0,0.0,0
46.0,21.0,18.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,0.043478260869565216,0.15217391304347827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.482816239080334,0.8115806928108372,0.0,0.0,0.0,1.0,0.0,0.0,0
55.0,16.0,31.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,8.0,0.16363636363636364,0.14545454545454545,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,4.379658187528279,0.7575481209520138,0.0,1.0,0.0,0.0,0.0,0.0,1
71.0,25.0,39.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.14084507042253522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,4.113082417322227,0.6688213901149005,0.0,0.0,0.0,1.0,0.0,0.0,1
113.0,87.0,19.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,19.0,0.2831858407079646,0.168141592920354,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,4.593144149983432,0.6734638746718297,0.0,0.0,0.0,0.0,23.0,0.26436781609195403,1
38.0,21.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,8.0,0.02631578947368421,0.21052631578947367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.218469211370855,0.8038352665055732,0.0,0.0,0.0,1.0,0.0,0.0,1
37.0,29.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.1891891891891892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.046762824854522,0.7768114120292056,0.0,0.0,1.0,1.0,0.0,0.0,0
43.0,22.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.18604651162790697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.002560546588757,0.7376272127378897,0.0,0.0,0.0,0.0,0.0,0.0,1
88.0,20.0,60.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.1590909090909091,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,4.370833399832015,0.6766591331690729,0.0,1.0,0.0,0.0,0.0,0.0,0
40.0,17.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.106198332810094,0.771562159352512,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,14.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.3908054820769813,0.7603671884788618,0.0,0.0,0.0,1.0,0.0,0.0,1
50.0,13.0,30.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,9.0,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.228438191111385,0.7492108319082036,0.0,0.0,0.0,0.0,0.0,0.0,1
33.0,26.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.15151515151515152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0060710131011685,0.7941629694887244,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,13.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.045454545454545456,0.2727272727272727,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.6635327548042533,0.8215245950836548,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,1
22.0,14.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.538310595615006,0.793444299230276,0.0,0.0,0.0,1.0,0.0,0.0,0
85.0,18.0,60.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,16.0,0.09411764705882353,0.18823529411764706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.512916118772549,0.7041099792068591,0.0,0.0,0.0,1.0,0.0,0.0,0
65.0,17.0,40.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,9.0,0.2923076923076923,0.13846153846153847,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.808616228573362,0.7984594063103668,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,15.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6258145836939115,0.7908057226473755,0.0,0.0,0.0,1.0,0.0,0.0,0
78.0,22.0,48.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,12.0,0.07692307692307693,0.15384615384615385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.48047698294543,0.7128385466724297,0.0,0.0,0.0,1.0,3.0,0.13636363636363635,0
100.0,18.0,75.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,13.0,0.21,0.13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,4.766726636825405,0.7174638494074678,0.0,0.0,0.0,1.0,0.0,0.0,1
28.0,19.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.21428571428571427,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.8154107252426988,0.7936611269819992,0.0,0.0,0.0,0.0,0.0,0.0,1
46.0,31.0,7.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,9.0,0.21739130434782608,0.1956521739130435,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,4.354552444952288,0.7883594824490354,0.0,0.0,0.0,0.0,10.0,0.3225806451612903,1
22.0,13.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.2727272727272727,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6069367321753205,0.8088332865338386,0.0,0.0,0.0,1.0,0.0,0.0,0
43.0,15.0,6.0,13.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,8.0,0.046511627906976744,0.18604651162790697,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.553944405764262,0.8392411007623739,0.0,0.0,0.0,1.0,0.0,0.0,0
30.0,21.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0980685120588385,0.8351660653951516,0.0,0.0,0.0,1.0,0.0,0.0,0
79.0,13.0,58.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,15.0,0.12658227848101267,0.189873417721519,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.761395033848441,0.7553237055754703,0.0,0.0,0.0,1.0,0.0,0.0,1
51.0,23.0,21.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.21568627450980393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.00341719532907,0.7057681598216772,0.0,0.0,1.0,0.0,0.0,0.0,0
61.0,18.0,35.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.14754098360655737,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.189805831031943,0.7064561440776361,0.0,0.0,1.0,0.0,0.0,0.0,0
110.0,17.0,61.0,24.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,0.0,19.0,0.0,0.17272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.497306823655903,0.6631865899528275,0.0,0.0,0.0,0.0,0.0,0.0,1
59.0,21.0,30.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.11864406779661017,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.311401957764591,0.7329021872629683,0.0,0.0,0.0,1.0,0.0,0.0,0
51.0,22.0,21.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.17647058823529413,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,4.122708431389979,0.7267981829368776,0.0,1.0,0.0,0.0,0.0,0.0,1
82.0,17.0,4.0,53.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,4.0,12.0,0.04878048780487805,0.14634146341463414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,5.02037224252364,0.7896706529300704,0.0,0.0,0.0,0.0,0.0,0.0,1
77.0,23.0,47.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,7.0,0.2857142857142857,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.774994054453106,0.7619525610846201,0.0,0.0,0.0,0.0,0.0,0.0,1
33.0,24.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.18181818181818182,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.066677073707229,0.8061775066505766,0.0,0.0,0.0,1.0,0.0,0.0,0
53.0,9.0,10.0,26.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,11.0,0.0,0.20754716981132076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.440395342157019,0.7752194496031345,0.0,0.0,0.0,0.0,0.0,0.0,1
134.0,24.0,36.0,66.0,2.0,3.0,4.0,0.0,0.0,1.0,3.0,2.0,6.0,0.0,29.0,20.0,0.21641791044776118,0.14925373134328357,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,5.069409576019871,0.7174279066369176,0.0,0.0,1.0,0.0,0.0,0.0,1
56.0,13.0,35.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.17857142857142858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.289148671903072,0.7385718161657293,0.0,0.0,0.0,1.0,0.0,0.0,0
88.0,32.0,48.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,14.0,0.14772727272727273,0.1590909090909091,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,4.790001329767019,0.7415515191687304,0.0,0.0,1.0,0.0,13.0,0.40625,1
53.0,21.0,25.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.1509433962264151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.18549392698104,0.7307178862176112,0.0,0.0,0.0,1.0,0.0,0.0,0
49.0,40.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10.0,0.061224489795918366,0.20408163265306123,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,4.28488822250847,0.7631539904060175,0.0,1.0,1.0,0.0,3.0,0.075,1
25.0,17.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.5932696895151084,0.7737685110549084,0.0,0.0,0.0,1.0,0.0,0.0,0
70.0,11.0,51.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.18571428571428572,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.49707096853738,0.7337026135201807,0.0,0.0,0.0,0.0,0.0,0.0,0
64.0,15.0,41.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,11.0,0.03125,0.171875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.247217726488667,0.7078696210814445,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,21.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.9232314287976204,0.799535133778765,0.0,0.0,0.0,0.0,0.0,0.0,0
110.0,29.0,39.0,34.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,18.0,0.0,0.16363636363636364,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,4.78350104703662,0.7053896635945244,0.0,0.0,0.0,1.0,0.0,0.0,1
23.0,14.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.2608695652173913,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.708132064658602,0.8197372116664486,0.0,0.0,0.0,1.0,0.0,0.0,0
50.0,15.0,28.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.119079570624174,0.7298342537655248,0.0,0.0,0.0,1.0,0.0,0.0,0
101.0,30.0,32.0,30.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0,16.0,0.009900990099009901,0.15841584158415842,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.586789423896517,0.6888921200203192,0.0,0.0,0.0,1.0,0.0,0.0,1
59.0,18.0,33.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.2033898305084746,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.243879542682847,0.7214239427876267,0.0,0.0,1.0,0.0,0.0,0.0,0
50.0,20.0,23.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.271272380112911,0.7568003571479023,0.0,0.0,0.0,1.0,0.0,0.0,0
15.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.2729055953200556,0.8377264515671147,0.0,0.0,0.0,0.0,0.0,0.0,0
36.0,13.0,16.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.9029905438190666,0.754941424243138,0.0,0.0,0.0,1.0,0.0,0.0,0
62.0,8.0,46.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,10.0,0.0967741935483871,0.16129032258064516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.352579778997394,0.7310104591957238,0.0,0.0,0.0,0.0,0.0,0.0,0
86.0,50.0,14.0,13.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,15.0,10.0,0.1744186046511628,0.11627906976744186,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,32.0,4.7580668246726985,0.7404093989733649,0.0,0.0,0.0,0.0,14.0,0.28,1
23.0,15.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.2608695652173913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.8492239123906256,0.8509276428139877,0.0,0.0,0.0,0.0,0.0,0.0,1
75.0,16.0,52.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,14.0,0.16,0.18666666666666668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.6713520244895514,0.7499579385120394,0.0,0.0,0.0,1.0,0.0,0.0,0
63.0,10.0,45.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.1746031746031746,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,4.360894305693768,0.7295783971148375,0.0,0.0,0.0,0.0,0.0,0.0,1
81.0,33.0,41.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.13580246913580246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.392854979394321,0.6928957274061022,0.0,0.0,0.0,0.0,0.0,0.0,1
57.0,21.0,29.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.17543859649122806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.1874435239573575,0.7179020200601179,0.0,0.0,0.0,1.0,0.0,0.0,1
124.0,19.0,98.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,15.0,0.13709677419354838,0.12096774193548387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,4.616540100385102,0.6638495513118863,0.0,0.0,0.0,1.0,0.0,0.0,1
64.0,21.0,36.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.171875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.091732087977215,0.6819553479962025,0.0,0.0,0.0,1.0,0.0,0.0,0
22.0,14.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.538310595615006,0.793444299230276,0.0,0.0,0.0,1.0,0.0,0.0,0
139.0,54.0,19.0,57.0,3.0,5.0,1.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,16.0,21.0,0.11510791366906475,0.1510791366906475,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,17.0,4.72953850156229,0.6643598329088151,0.0,1.0,1.0,1.0,0.0,0.0,1
103.0,15.0,81.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,23.0,13.0,0.22330097087378642,0.1262135922330097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.641652261502333,0.6941825911225485,0.0,0.0,0.0,0.0,0.0,0.0,1
24.0,15.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.855388542207534,0.8408767883273048,0.0,0.0,0.0,1.0,0.0,0.0,0
21.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.011365041826378,0.9132684766868747,0.0,0.0,0.0,0.0,0.0,0.0,1
85.0,10.0,67.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,17.0,0.011764705882352941,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0398883413592515,0.6303076815897405,0.0,1.0,0.0,0.0,0.0,0.0,0
25.0,17.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.673269689515107,0.7909955733778438,0.0,0.0,0.0,1.0,0.0,0.0,0
31.0,22.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.1935483870967742,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0022680844408445,0.807854157101075,0.0,0.0,0.0,1.0,0.0,0.0,0
26.0,17.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.23076923076923078,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.661226256269789,0.7789114371873519,0.0,0.0,0.0,1.0,0.0,0.0,0
31.0,23.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.1935483870967742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.8245334068819106,0.7719785747818402,0.0,0.0,0.0,1.0,0.0,0.0,0
42.0,15.0,20.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.19047619047619047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.880794959555808,0.7196896353249106,0.0,0.0,0.0,1.0,0.0,0.0,1
47.0,17.0,22.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.1702127659574468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.886917779175428,0.6997669643904377,0.0,0.0,0.0,0.0,0.0,0.0,0
61.0,16.0,38.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.18032786885245902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.272401017955156,0.7203827744815977,0.0,0.0,0.0,0.0,0.0,0.0,1
48.0,28.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.14583333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.008947073809812,0.7178109205374535,0.0,0.0,0.0,0.0,0.0,0.0,1
65.0,14.0,43.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.18461538461538463,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.002364352318488,0.6645831800010614,0.0,0.0,0.0,0.0,0.0,0.0,1
34.0,26.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.17647058823529413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.929107606389923,0.772311804330402,0.0,0.0,0.0,0.0,0.0,0.0,0
107.0,14.0,8.0,77.0,3.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,0.0,1.0,26.0,0.009345794392523364,0.24299065420560748,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,4.472671301142113,0.6634566794088531,0.0,0.0,0.0,1.0,0.0,0.0,1
283.0,17.0,6.0,251.0,3.0,3.0,8.0,0.0,0.0,1.0,4.0,3.0,3.0,17.0,81.0,43.0,0.2862190812720848,0.1519434628975265,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,5.331735852355111,0.6546297822929003,0.0,0.0,0.0,0.0,0.0,0.0,1
32.0,14.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0625,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,1
41.0,12.0,22.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,8.0,0.04878048780487805,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.9971998702079055,0.746086993978297,0.0,0.0,0.0,0.0,2.0,0.16666666666666666,0
61.0,13.0,41.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,11.0,0.04918032786885246,0.18032786885245902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.472775092160467,0.7541684680303953,0.0,0.0,0.0,0.0,0.0,0.0,1
47.0,15.0,24.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.1702127659574468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.8143665124899595,0.6867054635984293,0.0,0.0,0.0,0.0,0.0,0.0,0
36.0,29.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.027777777777777776,0.1388888888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.027719015921097,0.7790672040305108,0.0,0.0,0.0,0.0,1.0,0.034482758620689655,1
